"","ZIPCODE","Calls311","Shelters","Crime","TotalHomeless","TotalSheltered","TotalUnsheltered","YouthHomeless","city.x","state.x","LATITUDE.x","LONGITUDE.x","CRIME.CODE.DESCRIPTION","LOCATION","LATITUDE.y","LONGITUDE.y","city.y","state.y"
"1539",94010,NA,NA,NA,NA,NA,NA,NA,"Burlingame","CA",37.5749,-122.3633,NA,NA,NA,NA,NA,NA
"1540",94011,NA,NA,NA,NA,NA,NA,NA,"Burlingame","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1541",94012,NA,NA,NA,NA,NA,NA,NA,"Burlingame","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1542",94014,NA,NA,NA,NA,NA,NA,NA,"Daly City","CA",37.6992,-122.4504,NA,NA,NA,NA,NA,NA
"1543",94015,NA,NA,NA,NA,NA,NA,NA,"Daly City","CA",37.6826,-122.4821,NA,NA,NA,NA,NA,NA
"1544",94016,NA,NA,NA,NA,NA,NA,NA,"Daly City","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1545",94017,NA,NA,NA,NA,NA,NA,NA,"Daly City","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1546",94018,NA,NA,NA,NA,NA,NA,NA,"El Granada","CA",37.5101,-122.4734,NA,NA,NA,NA,NA,NA
"1547",94019,NA,NA,NA,NA,NA,NA,NA,"Half Moon Bay","CA",37.4758,-122.4432,NA,NA,NA,NA,NA,NA
"1548",94020,NA,NA,NA,NA,NA,NA,NA,"La Honda","CA",37.2884,-122.2246,NA,NA,NA,NA,NA,NA
"1549",94021,NA,NA,NA,NA,NA,NA,NA,"Loma Mar","CA",37.2718,-122.2767,NA,NA,NA,NA,NA,NA
"1550",94022,NA,NA,NA,NA,NA,NA,NA,"Los Altos","CA",37.3771,-122.1241,NA,NA,NA,NA,NA,NA
"1551",94023,NA,NA,NA,NA,NA,NA,NA,"Los Altos","CA",37.1894,-121.7053,NA,NA,NA,NA,NA,NA
"1552",94024,NA,NA,NA,NA,NA,NA,NA,"Los Altos","CA",37.3537,-122.0872,NA,NA,NA,NA,NA,NA
"1553",94025,NA,NA,NA,NA,NA,NA,NA,"Menlo Park","CA",37.4517,-122.1839,NA,NA,NA,NA,NA,NA
"1554",94026,NA,NA,NA,NA,NA,NA,NA,"Menlo Park","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1555",94027,NA,NA,NA,NA,NA,NA,NA,"Atherton","CA",37.4586,-122.2001,NA,NA,NA,NA,NA,NA
"1556",94028,NA,NA,NA,NA,NA,NA,NA,"Portola Valley","CA",37.3744,-122.213,NA,NA,NA,NA,NA,NA
"1557",94029,NA,NA,NA,NA,NA,NA,NA,"Menlo Park","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1558",94030,NA,NA,NA,NA,NA,NA,NA,"Millbrae","CA",37.6007,-122.4014,NA,NA,NA,NA,NA,NA
"1559",94031,NA,NA,NA,NA,NA,NA,NA,"Millbrae","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1560",94035,NA,NA,NA,NA,NA,NA,NA,"Mountain View","CA",37.1894,-121.7053,NA,NA,NA,NA,NA,NA
"1561",94037,NA,NA,NA,NA,NA,NA,NA,"Montara","CA",37.5398,-122.5082,NA,NA,NA,NA,NA,NA
"1562",94038,NA,NA,NA,NA,NA,NA,NA,"Moss Beach","CA",37.5249,-122.5099,NA,NA,NA,NA,NA,NA
"1563",94039,NA,NA,NA,NA,NA,NA,NA,"Mountain View","CA",37.1894,-121.7053,NA,NA,NA,NA,NA,NA
"1564",94040,NA,NA,NA,NA,NA,NA,NA,"Mountain View","CA",37.3802,-122.0879,NA,NA,NA,NA,NA,NA
"1565",94041,NA,NA,NA,NA,NA,NA,NA,"Mountain View","CA",37.3895,-122.0785,NA,NA,NA,NA,NA,NA
"1566",94042,NA,NA,NA,NA,NA,NA,NA,"Mountain View","CA",37.1894,-121.7053,NA,NA,NA,NA,NA,NA
"1567",94043,NA,NA,NA,NA,NA,NA,NA,"Mountain View","CA",37.4068,-122.0746,NA,NA,NA,NA,NA,NA
"1568",94044,NA,NA,NA,NA,NA,NA,NA,"Pacifica","CA",37.6138,-122.4823,NA,NA,NA,NA,NA,NA
"1569",94045,NA,NA,NA,NA,NA,NA,NA,"Pacifica","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1570",94059,NA,NA,NA,NA,NA,NA,NA,"Redwood City","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1571",94060,NA,NA,NA,NA,NA,NA,NA,"Pescadero","CA",37.2031,-122.3372,NA,NA,NA,NA,NA,NA
"1572",94061,NA,NA,NA,NA,NA,NA,NA,"Redwood City","CA",37.4639,-122.234,NA,NA,NA,NA,NA,NA
"1573",94062,NA,NA,NA,NA,NA,NA,NA,"Redwood City","CA",37.4449,-122.2625,NA,NA,NA,NA,NA,NA
"1574",94063,NA,NA,NA,NA,NA,NA,NA,"Redwood City","CA",37.4835,-122.2144,NA,NA,NA,NA,NA,NA
"1575",94064,NA,NA,NA,NA,NA,NA,NA,"Redwood City","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1576",94065,NA,NA,NA,NA,NA,NA,NA,"Redwood City","CA",37.5335,-122.246,NA,NA,NA,NA,NA,NA
"1577",94066,NA,NA,NA,NA,NA,NA,NA,"San Bruno","CA",37.6259,-122.4236,NA,NA,NA,NA,NA,NA
"1578",94067,NA,NA,NA,NA,NA,NA,NA,"San Bruno","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1579",94070,NA,NA,NA,NA,NA,NA,NA,"San Carlos","CA",37.4992,-122.2666,NA,NA,NA,NA,NA,NA
"1580",94071,NA,NA,NA,NA,NA,NA,NA,"San Carlos","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1581",94074,NA,NA,NA,NA,NA,NA,NA,"San Gregorio","CA",37.3173,-122.3653,NA,NA,NA,NA,NA,NA
"1582",94080,NA,NA,NA,NA,NA,NA,NA,"South San Francisco","CA",37.6529,-122.4301,NA,NA,NA,NA,NA,NA
"1583",94083,NA,NA,NA,NA,NA,NA,NA,"South San Francisco","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1584",94085,NA,NA,NA,NA,NA,NA,NA,"Sunnyvale","CA",37.3889,-122.018,NA,NA,NA,NA,NA,NA
"1585",94086,NA,NA,NA,NA,NA,NA,NA,"Sunnyvale","CA",37.3783,-122.024,NA,NA,NA,NA,NA,NA
"1586",94087,NA,NA,NA,NA,NA,NA,NA,"Sunnyvale","CA",37.3501,-122.036,NA,NA,NA,NA,NA,NA
"1587",94088,NA,NA,NA,NA,NA,NA,NA,"Sunnyvale","CA",37.1894,-121.7053,NA,NA,NA,NA,NA,NA
"1588",94089,NA,NA,NA,NA,NA,NA,NA,"Sunnyvale","CA",37.4063,-122.0084,NA,NA,NA,NA,NA,NA
"1589",94090,NA,NA,NA,NA,NA,NA,NA,"Sunnyvale","CA",37.1894,-121.7053,NA,NA,NA,NA,NA,NA
"1590",94096,NA,NA,NA,NA,NA,NA,NA,"San Bruno","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1591",94098,NA,NA,NA,NA,NA,NA,NA,"San Bruno","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1592",94099,NA,NA,NA,NA,NA,NA,NA,"South San Francisco","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1593",94101,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1594",94102,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7793,-122.4192,NA,NA,NA,NA,NA,NA
"1595",94103,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7723,-122.4109,NA,NA,NA,NA,NA,NA
"1596",94104,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7917,-122.4019,NA,NA,NA,NA,NA,NA
"1597",94105,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7892,-122.3957,NA,NA,NA,NA,NA,NA
"1598",94106,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1599",94107,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7665,-122.3958,NA,NA,NA,NA,NA,NA
"1600",94108,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7927,-122.4079,NA,NA,NA,NA,NA,NA
"1601",94109,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7928,-122.4219,NA,NA,NA,NA,NA,NA
"1602",94110,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7487,-122.4155,NA,NA,NA,NA,NA,NA
"1603",94111,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7982,-122.4003,NA,NA,NA,NA,NA,NA
"1604",94112,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7209,-122.4424,NA,NA,NA,NA,NA,NA
"1605",94114,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7584,-122.4351,NA,NA,NA,NA,NA,NA
"1606",94115,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7861,-122.4374,NA,NA,NA,NA,NA,NA
"1607",94116,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7434,-122.4858,NA,NA,NA,NA,NA,NA
"1608",94117,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7709,-122.4428,NA,NA,NA,NA,NA,NA
"1609",94118,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.782,-122.4616,NA,NA,NA,NA,NA,NA
"1610",94119,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1611",94120,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1612",94121,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7787,-122.4927,NA,NA,NA,NA,NA,NA
"1613",94122,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7584,-122.4848,NA,NA,NA,NA,NA,NA
"1614",94123,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.801,-122.4384,NA,NA,NA,NA,NA,NA
"1615",94124,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7328,-122.3935,NA,NA,NA,NA,NA,NA
"1616",94125,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1617",94126,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1618",94127,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.735,-122.4597,NA,NA,NA,NA,NA,NA
"1619",94128,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.622,-122.3953,NA,NA,NA,NA,NA,NA
"1620",94129,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7998,-122.4617,NA,NA,NA,NA,NA,NA
"1621",94130,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.8194,-122.3697,NA,NA,NA,NA,NA,NA
"1622",94131,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7418,-122.4378,NA,NA,NA,NA,NA,NA
"1623",94132,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7242,-122.4796,NA,NA,NA,NA,NA,NA
"1624",94133,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.8019,-122.4102,NA,NA,NA,NA,NA,NA
"1625",94134,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7196,-122.4109,NA,NA,NA,NA,NA,NA
"1626",94135,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1627",94136,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1628",94137,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1629",94138,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1630",94139,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1631",94140,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1632",94141,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1633",94142,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1634",94143,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7631,-122.4586,NA,NA,NA,NA,NA,NA
"1635",94144,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1636",94145,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1637",94146,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1638",94147,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1639",94150,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1640",94151,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1641",94152,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1642",94153,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1643",94154,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1644",94155,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1645",94156,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1646",94157,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1647",94159,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1648",94160,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1649",94161,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1650",94162,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1651",94163,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1652",94164,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1653",94165,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1654",94166,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1655",94167,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1656",94168,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1657",94169,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1658",94170,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1659",94171,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1660",94172,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1661",94175,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1662",94177,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1663",94188,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA",37.7848,-122.7278,NA,NA,NA,NA,NA,NA
"1664",94203,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3805,-121.5554,NA,NA,NA,NA,NA,NA
"1665",94204,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1666",94205,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1667",94206,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1668",94207,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1669",94208,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1670",94209,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1671",94211,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1672",94229,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1673",94230,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1674",94232,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1675",94234,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1676",94235,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1677",94236,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1678",94237,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1679",94239,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1680",94240,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1681",94243,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1682",94244,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1683",94245,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1684",94246,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1685",94247,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1686",94248,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1687",94249,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1688",94250,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1689",94252,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1690",94253,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1691",94254,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1692",94256,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1693",94257,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1694",94258,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1695",94259,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1696",94261,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1697",94262,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1698",94263,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1699",94267,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1700",94268,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1701",94269,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1702",94271,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1703",94273,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1704",94274,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1705",94277,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1706",94278,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1707",94279,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1708",94280,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1709",94282,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1710",94283,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1711",94284,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1712",94285,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1713",94286,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1714",94287,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1715",94288,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1716",94289,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1717",94290,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1718",94291,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1719",94293,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1720",94294,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1721",94295,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1722",94296,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1723",94297,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1724",94298,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1725",94299,NA,NA,NA,NA,NA,NA,NA,"Sacramento","CA",38.3774,-121.4444,NA,NA,NA,NA,NA,NA
"1726",94301,NA,NA,NA,NA,NA,NA,NA,"Palo Alto","CA",37.4437,-122.1507,NA,NA,NA,NA,NA,NA
"1727",94302,NA,NA,NA,NA,NA,NA,NA,"Palo Alto","CA",37.1894,-121.7053,NA,NA,NA,NA,NA,NA
"1728",94303,NA,NA,NA,NA,NA,NA,NA,"Palo Alto","CA",37.4499,-122.1275,NA,NA,NA,NA,NA,NA
"1729",94304,NA,NA,NA,NA,NA,NA,NA,"Palo Alto","CA",37.3978,-122.1661,NA,NA,NA,NA,NA,NA
"1730",94305,NA,NA,NA,NA,NA,NA,NA,"Stanford","CA",37.427,-122.165,NA,NA,NA,NA,NA,NA
"1731",94306,NA,NA,NA,NA,NA,NA,NA,"Palo Alto","CA",37.4194,-122.1327,NA,NA,NA,NA,NA,NA
"1732",94307,NA,NA,NA,NA,NA,NA,NA,"Palo Alto","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1733",94308,NA,NA,NA,NA,NA,NA,NA,"Palo Alto","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1734",94309,NA,NA,NA,NA,NA,NA,NA,"Palo Alto","CA",37.1894,-121.7053,NA,NA,NA,NA,NA,NA
"1735",94310,NA,NA,NA,NA,NA,NA,NA,"Palo Alto","CA",37.1894,-121.7053,NA,NA,NA,NA,NA,NA
"1736",94401,NA,NA,NA,NA,NA,NA,NA,"San Mateo","CA",37.5704,-122.3204,NA,NA,NA,NA,NA,NA
"1737",94402,NA,NA,NA,NA,NA,NA,NA,"San Mateo","CA",37.5516,-122.3277,NA,NA,NA,NA,NA,NA
"1738",94403,NA,NA,NA,NA,NA,NA,NA,"San Mateo","CA",37.5397,-122.3027,NA,NA,NA,NA,NA,NA
"1739",94404,NA,NA,NA,NA,NA,NA,NA,"San Mateo","CA",37.5543,-122.2703,NA,NA,NA,NA,NA,NA
"1740",94405,NA,NA,NA,NA,NA,NA,NA,"San Mateo","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1741",94406,NA,NA,NA,NA,NA,NA,NA,"San Mateo","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1742",94407,NA,NA,NA,NA,NA,NA,NA,"San Mateo","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1743",94408,NA,NA,NA,NA,NA,NA,NA,"San Mateo","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
"1744",94409,NA,NA,NA,NA,NA,NA,NA,"San Mateo","CA",37.3811,-122.3348,NA,NA,NA,NA,NA,NA
