LURN_SAK,INCIDENT_DATE,CATEGORY,STAT,STAT_DESC,ADDRESS,STREET,CITY,ZIPCODE,X_COORDINATE,Y_COORDINATE,INCIDENT_ID,REPORTING_DISTRICT,SEQ,UNIT_ID,UNIT_NAME,DELETED
18378833,10/27/2017 7:14,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"800 W COMPTON, COMPTON, CA",800 W COMPTON,COMPTON,,6489376.57,1784425.937,917-14243-2832,2832,14243,CA0190042,COMPTON,N
18378920,10/27/2017 8:24,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1300 S WILMINGTON AVE, COMPTON, CA",1300 S WILMINGTON AVE,COMPTON,,6489920.699,1780032.067,917-14246-2836,2836,14246,CA0190042,COMPTON,N
18379375,10/27/2017 9:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1700 S ALAMEDA ST, COMPTON, CA",1700 S ALAMEDA ST,COMPTON,,6495484.278,1778954.891,917-14273-2842,2842,14273,CA0190042,COMPTON,N
18378128,10/27/2017 9:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"25800 MCBEAN PKWY, VALENCIA, CA 91355",25800 MCBEAN PKWY,VALENCIA,91355,6395362.928,1969276.5,917-15149-0642,642,15149,CA0190006,SANTA CLARITA VALLEY,N
18379302,10/27/2017 10:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"11600 LOUISE AVE, LYNWOOD, CA",11600 LOUISE AVE,LYNWOOD,,6506586.909,1791577.717,917-16751-2115,2115,16751,CA01900V3,CENTURY,N
18381688,10/27/2017 11:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"22100 SOLEDAD CANYON RD, CANYON COUNTRY, CA",22100 SOLEDAD CANYON RD,CANYON COUNTRY,,6404771.294,1973656.525,917-15344-0647,647,15344,CA0190006,SANTA CLARITA VALLEY,N
18379181,10/27/2017 12:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"400 E 230TH ST, CARSON, CA 90745",400 E 230TH ST,CARSON,90745,6480770.921,1755769.747,917-11915-1624,1624,11915,CA0190016,CARSON,N
18379452,10/27/2017 12:36,GRAND THEFT AUTO,95,GRAND THEFT VEHICLE (GTA): Motorcycle,"9400 RUSH ST, S EL MONTE, CA 91733",9400 RUSH ST,S EL MONTE,91733,6542721.679,1841030.953,917-12364-0561,561,12364,CA0190005,TEMPLE,N
18379209,10/27/2017 12:38,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"GARO ST, HACIENDA HEIGHTS, CA",GARO ST,HACIENDA HEIGHTS,,,,917-13291-1473,1473,13291,CA0190014,INDUSTRY,N
18379484,10/27/2017 16:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"300 W COMPTON BLVD, COMPTON, CA",300 W COMPTON BLVD,COMPTON,,6492852.626,1784582.071,917-14283-2814,2814,14283,CA0190042,COMPTON,N
18379194,10/27/2017 16:00,GRAND THEFT AUTO,92,"GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","17000 EVERGREEN PL, INDUSTRY, CA 91748",17000 EVERGREEN PL,INDUSTRY,91748,6580868.405,1822083.513,917-13290-1415,1415,13290,CA0190014,INDUSTRY,N
18380946,10/27/2017 17:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1100 AMAROSA DR, LANCASTER, CA",1100 AMAROSA DR,LANCASTER,,6528898.781,2068545.078,917-21131-1133,1133,21131,CA0190024,LANCASTER,N
18379507,10/27/2017 17:38,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"23600 GOLDEN SPRINGS RD, DIAMOND BAR, CA",23600 GOLDEN SPRINGS RD,DIAMOND BAR,,6620170.734,1830534.736,917-06644-2923,2923,6644,CA0190020,WALNUT,N
18379714,10/27/2017 18:55,GRAND THEFT AUTO,95,GRAND THEFT VEHICLE (GTA): Motorcycle,"KENISTON AVE & SLAUSON AVE, LOS ANGELES, CA",KENISTON AVE & SLAUSON AVE,LOS ANGELES,,6458010.43,1818541.123,917-03056-2768,2768,3056,CA0190065,MARINA DEL REY,N
18379710,10/27/2017 21:25,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1100 W ALONDRA BLVD, COMPTON, CA",1100 W ALONDRA BLVD,COMPTON,,6487831.326,1781520.105,917-14299-2833,2833,14299,CA0190042,COMPTON,N
18380137,10/27/2017 22:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"14700 BETTY JEAN AVE, BELLFLOWER, CA 90706",14700 BETTY JEAN AVE,BELLFLOWER,90706,6521734.675,1784935.086,917-23050-1332,1332,23050,CA0190013,LAKEWOOD,N
18379703,10/27/2017 23:08,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"7800 WILCOX AVE, CUDAHY, CA 90201",7800 WILCOX AVE,CUDAHY,90201,6507453.384,1809100.42,917-16227-0262,262,16227,CA0190002,EAST LOS ANGELES,N
18379803,10/28/2017 0:27,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"7300 SORENSEN AVE, WHITTIER, CA 90606",7300 SORENSEN AVE,WHITTIER,90606,6544638.06,1813297.937,917-08300-1577,1577,8300,CA0190015,PICO RIVERA,N
18379892,10/28/2017 2:52,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"9400 ARKANSAS ST, BELLFLOWER, CA 90706",9400 ARKANSAS ST,BELLFLOWER,90706,6521640.543,1778592.836,917-23027-1334,1334,23027,CA0190013,LAKEWOOD,N
18380146,10/28/2017 3:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"18200 E RENWICK RD, AZUSA, CA 91702",18200 E RENWICK RD,AZUSA,91702,6593481.999,1862744.538,917-05454-0869,869,5454,CA0190008,SAN DIMAS,N
18380210,10/28/2017 3:27,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"15300 MIDCREST DR, WHITTIER, CA 90604",15300 MIDCREST DR,WHITTIER,90604,6561082.688,1797678.275,917-15629-0493,493,15629,CA0190004,NORWALK,N
18379926,10/28/2017 3:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1000 BALLISTA AVE, LA PUENTE, CA 91744",1000 BALLISTA AVE,LA PUENTE,91744,6578093.651,1836337.818,917-13320-1432,1432,13320,CA0190014,INDUSTRY,N
18379870,10/28/2017 4:20,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"11400 RINCON DR, WHITTIER, CA 90606",11400 RINCON DR,WHITTIER,90606,6544017.922,1816521.103,917-08303-1575,1575,8303,CA0190015,PICO RIVERA,N
18379901,10/28/2017 6:42,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"6700 CANDACE ST, PICO RIVERA, CA",6700 CANDACE ST,PICO RIVERA,,6530526.403,1817715.619,917-08305-1517,1517,8305,CA0190015,PICO RIVERA,N
18380149,10/28/2017 10:06,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1100 AILERON AVE, LA PUENTE, CA 91744",1100 AILERON AVE,LA PUENTE,91744,6579693.203,1837056.768,917-13330-1432,1432,13330,CA0190014,INDUSTRY,N
18379982,10/28/2017 10:27,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"300 W 21 ST ST, LOS ANGELES, CA 90059",300 W 21 ST ST,LOS ANGELES,90059,6474898.683,1722501.932,917-16787-2140,2140,16787,CA01900V3,CENTURY,N
18380054,10/28/2017 11:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"4700 OLYMPIC BLVD, LOS ANGELES, CA",4700 OLYMPIC BLVD,LOS ANGELES,,6510779.484,1829158.958,917-16252-0284,284,16252,CA0190002,EAST LOS ANGELES,N
18380035,10/28/2017 11:45,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","5900 HOLMES AVE, LOS ANGELES, CA 90001",5900 HOLMES AVE,LOS ANGELES,90001,6488479.842,1817638.188,917-16790-2171,2171,16790,CA01900V3,CENTURY,N
18380055,10/28/2017 12:03,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"7200 ATLANTIC AVE, CUDAHY, CA",7200 ATLANTIC AVE,CUDAHY,,6504700.922,1811489.403,917-16253-0263,263,16253,CA0190002,EAST LOS ANGELES,N
18380093,10/28/2017 13:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"4600 EUGENE ST, LOS ANGELES, CA",4600 EUGENE ST,LOS ANGELES,,6511200.273,1836155.026,917-16256-0280,280,16256,CA0190002,EAST LOS ANGELES,N
18380107,10/28/2017 13:00,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","400 VINELAND AVE, INDUSTRY, CA 91744",400 VINELAND AVE,INDUSTRY,91744,6564885.187,1841855.374,917-13329-1412,1412,13329,CA0190014,INDUSTRY,N
18380129,10/28/2017 13:40,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"3600 FERNWOOD AVE, LYNWOOD, CA 90262",3600 FERNWOOD AVE,LYNWOOD,90262,6499702.014,1794592.53,917-16793-2112,2112,16793,CA01900V3,CENTURY,N
18380166,10/28/2017 15:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"900 GERHART AVE, COMMERCE, CA 90022",900 GERHART AVE,COMMERCE,90022,6517113.973,1828711.886,917-16262-0242,242,16262,CA0190002,EAST LOS ANGELES,N
18379999,10/28/2017 15:15,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"3100 E IMPERIAL HWY, LYNWOOD, CA 90262",3100 E IMPERIAL HWY,LYNWOOD,90262,6496407.352,1796752.978,917-16788-2111,2111,16788,CA01900V3,CENTURY,N
18380306,10/28/2017 16:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"12300 HOXIE AVE, NORWALK, CA 90650",12300 HOXIE AVE,NORWALK,90650,6530563.261,1793269.161,917-15639-0451,451,15639,CA0190004,NORWALK,N
18380663,10/28/2017 16:30,GRAND THEFT AUTO,95,GRAND THEFT VEHICLE (GTA): Motorcycle,"5200 PARKGLEN AVE, LOS ANGELES, CA",5200 PARKGLEN AVE,LOS ANGELES,,6456659.987,1820640.785,917-03064-2767,2767,3064,CA0190065,MARINA DEL REY,N
18380382,10/28/2017 19:36,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"3400 WHITESIDE ST, LOS ANGELES, CA 90063",3400 WHITESIDE ST,LOS ANGELES,90063,6504086.861,1842899.213,917-16275-0271,271,16275,CA0190002,EAST LOS ANGELES,N
18380423,10/28/2017 21:01,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"LAKEWOOD BLVD & RAMONA AVE, BELLFLOWER, CA 90706",LAKEWOOD BLVD & RAMONA AVE,BELLFLOWER,90706,6518394.317,1776176.121,917-23076-1335,1335,23076,CA0190013,LAKEWOOD,N
18380603,10/28/2017 22:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"11000 S LARCH AVE, LENNOX, CA 90304",11000 S LARCH AVE,LENNOX,90304,6455348.309,1799258.907,917-10029-0383,383,10029,CA0190003,SOUTH LOS ANGELES,N
18381254,10/28/2017 22:15,GRAND THEFT AUTO,90,"GRAND THEFT VEHICLE (GTA): Cargo/Vehicle, laden with freight","2200 LOMA AVE, S EL MONTE, CA 91733",2200 LOMA AVE,S EL MONTE,91733,6540708.628,1842000.941,917-12461-0560,560,12461,CA0190005,TEMPLE,N
18379333,10/28/2017 22:47,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"10600 IMPERIAL HWY, NORWALK, CA 90650",10600 IMPERIAL HWY,NORWALK,90650,6529013.083,1792344.606,017-05225-2317,2317,5225,CA01900R7,CERRITOS,N
18380827,10/28/2017 23:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"4300 W 104TH ST, LENNOX, CA 90304",4300 W 104TH ST,LENNOX,90304,6455179.285,1801442.582,917-10038-0381,381,10038,CA0190003,SOUTH LOS ANGELES,N
18380748,10/28/2017 23:56,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1000 W 92ND ST, LOS ANGELES, CA 90044",1000 W 92ND ST,LOS ANGELES,90044,6472756.541,1805476.517,917-10037-0370,370,10037,CA0190003,SOUTH LOS ANGELES,N
18382336,10/28/2017 23:59,GRAND THEFT AUTO,97,"GRAND THEFT VEHICLE (GTA): Other Veh (Snowmobile, Golf Cart, Etc)","2000 E AVENUE J, LANCASTER, CA",2000 E AVENUE J,LANCASTER,,6533546.142,2073348.139,917-21241-1135,1135,21241,CA0190024,LANCASTER,N
18380917,10/29/2017 0:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1100 CAPERTON ST, LANCASTER, CA 93535",1100 CAPERTON ST,LANCASTER,93535,6528912.997,2074139.138,917-21127-1137,1137,21127,CA0190024,LANCASTER,N
18380472,10/29/2017 0:05,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","4300 BREWSTER ST, LYNWOOD, CA",4300 BREWSTER ST,LYNWOOD,,6503898.842,1792814.318,917-16816-2114,2114,16816,CA01900V3,CENTURY,N
18380799,10/29/2017 0:15,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"9000 ARTESIA BLVD, BELLFLOWER, CA 90706",9000 ARTESIA BLVD,BELLFLOWER,90706,6518880.066,1776856.4,917-23106-1334,1334,23106,CA0190013,LAKEWOOD,N
18380670,10/29/2017 1:15,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1400 GLENSHAW DR, VALINDA, CA 91744",1400 GLENSHAW DR,VALINDA,91744,6576005.006,1840320.672,917-13355-1421,1421,13355,CA0190014,INDUSTRY,N
18380940,10/29/2017 1:40,GRAND THEFT AUTO,92,"GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","400 W AVENUE S, PALMDALE, CA",400 W AVENUE S,PALMDALE,,6520482.31,2052116.328,917-15800-2612,2612,15800,CA01900W9,PALMDALE,N
18380571,10/29/2017 2:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"5500 OLYMPIC BLVD, COMMERCE, CA",5500 OLYMPIC BLVD,COMMERCE,,6515349.626,1828178.634,917-16288-0242,242,16288,CA0190002,EAST LOS ANGELES,N
18380615,10/29/2017 2:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"2700 PINE ST, ROSEMEAD, CA 91770",2700 PINE ST,ROSEMEAD,91770,6533758.05,1844689.69,917-12422-0533,533,12422,CA0190005,TEMPLE,N
18380539,10/29/2017 2:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"17700 NEWBURGH ST, AZUSA, CA 91702",17700 NEWBURGH ST,AZUSA,91702,6591166.219,1862515.232,917-05460-0868,868,5460,CA0190008,SAN DIMAS,N
18380695,10/29/2017 2:45,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"500 E BAYPORT ST, CARSON, CA 90745",500 E BAYPORT ST,CARSON,90745,6481291.66,1755159.85,917-11970-1624,1624,11970,CA0190016,CARSON,N
18381538,10/29/2017 2:52,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","13100 MOORE ST, CERRITOS, CA 90703",13100 MOORE ST,CERRITOS,90703,6545557.511,1779935.88,917-05255-2319,2319,5255,CA01900R7,CERRITOS,N
18380766,10/29/2017 3:20,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"AGNES ST & BRADFIELD AVE, LYNWOOD, CA",AGNES ST & BRADFIELD AVE,LYNWOOD,,6500773.593,1792206.135,917-23101-1335,1335,23101,CA0190013,LAKEWOOD,N
18380696,10/29/2017 3:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"7000 W HEMLOCK AVE, LANCASTER, CA 93535",7000 W HEMLOCK AVE,LANCASTER,93535,6484748.222,2061484.453,917-21106-1159,1159,21106,CA0190024,LANCASTER,N
18380623,10/29/2017 3:55,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"19600 JEFFREY AVE, CERRITOS, CA",19600 JEFFREY AVE,CERRITOS,,6545277.995,1768788.254,917-05242-2314,2314,5242,CA01900R7,CERRITOS,N
18380648,10/29/2017 4:10,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","400 MILBURY, VALINDA, CA 91744",400 MILBURY,VALINDA,91744,6565862.961,1840508.755,917-13352-1420,1420,13352,CA0190014,INDUSTRY,N
18381955,10/29/2017 6:25,GRAND THEFT AUTO,92,"GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","AVENUE S & TIERRA SUBIDA, PALMDALE, CA",AVENUE S & TIERRA SUBIDA,PALMDALE,,6519149.5,2025479.375,917-15856-2611,2611,15856,CA01900W9,PALMDALE,N
18380601,10/29/2017 6:37,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"8200 HOLMES AVE, LOS ANGELES, CA 90001",8200 HOLMES AVE,LOS ANGELES,90001,6488627.655,1809088.873,917-16827-2174,2174,16827,CA01900V3,CENTURY,N
18381084,10/29/2017 6:45,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"8400 WASHINGTON BLVD, PICO RIVERA, CA 90660",8400 WASHINGTON BLVD,PICO RIVERA,90660,6530094.658,1817527.9,917-08332-1520,1520,8332,CA0190015,PICO RIVERA,N
18381018,10/29/2017 7:15,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"SUE AVE & SHIRLEY AVE, LYNWOOD, CA",SUE AVE & SHIRLEY AVE,LYNWOOD,,6502152.513,1796225.857,917-16856-2114,2114,16856,CA01900V3,CENTURY,N
18381060,10/29/2017 8:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"3600 GREENGLADE AVE, PICO RIVERA, CA 90660",3600 GREENGLADE AVE,PICO RIVERA,90660,6540672.567,1828684.115,917-08330-1511,1511,8330,CA0190015,PICO RIVERA,N
18386511,10/29/2017 8:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"7100 MUSCATEL AVE, ROSEMEAD, CA 91770",7100 MUSCATEL AVE,ROSEMEAD,91770,6537615.186,1869032.421,917-12673-0588,588,12673,CA0190005,TEMPLE,N
18380702,10/29/2017 10:47,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"7200 SANTA FE AVE, HUNTINGTON PARK, CA 90255",7200 SANTA FE AVE,HUNTINGTON PARK,90255,6491906.549,1813003.653,917-16837-2178,2178,16837,CA01900V3,CENTURY,N
18380877,10/29/2017 11:22,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"26900 THEATER DR, SANTA CLARITA, CA",26900 THEATER DR,SANTA CLARITA,,6392742.399,1975178.822,917-15305-0608,608,15305,CA0190006,SANTA CLARITA VALLEY,N
18380735,10/29/2017 11:40,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"2700 CUDAHAY ST, HUNTINGTON PARK, CA 90255",2700 CUDAHAY ST,HUNTINGTON PARK,90255,6494693.777,1809914.268,917-16840-2178,2178,16840,CA01900V3,CENTURY,N
18380769,10/29/2017 11:45,GRAND THEFT AUTO,97,"GRAND THEFT VEHICLE (GTA): Other Veh (Snowmobile, Golf Cart, Etc)","14000 PALAWAN WAY, MARINA DEL REY, CA 90292",14000 PALAWAN WAY,MARINA DEL REY,90292,6424256.256,1816158.741,917-03068-2760,2760,3068,CA0190065,MARINA DEL REY,N
18380847,10/29/2017 11:52,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"7300 LIONEL ST, PARAMOUNT, CA 90723",7300 LIONEL ST,PARAMOUNT,90723,6509506.175,1789353.544,917-23112-1361,1361,23112,CA0190013,LAKEWOOD,N
18381098,10/29/2017 12:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1200 W AVENUE H-14, LANCASTER, CA 93535",1200 W AVENUE H-14,LANCASTER,93535,6515820.162,2079179.217,917-21141-1121,1121,21141,CA0190024,LANCASTER,N
18380944,10/29/2017 14:52,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"4700 WHITTIER BLVD, LOS ANGELES, CA",4700 WHITTIER BLVD,LOS ANGELES,,6511475.988,1830506.797,917-16303-0278,278,16303,CA0190002,EAST LOS ANGELES,N
18381562,10/29/2017 15:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"20900 S SANTA FE AVE, RANCHO DOMINGUEZ, CA",20900 S SANTA FE AVE,RANCHO DOMINGUEZ,,6496822.773,1764504.3,917-12009-1692,1692,12009,CA0190016,CARSON,N
18380851,10/29/2017 15:05,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"100 W CALDWELL ST, COMPTON, CA",100 W CALDWELL ST,COMPTON,,6493590.575,1780251.07,917-14361-2841,2841,14361,CA0190042,COMPTON,N
18381099,10/29/2017 18:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"5700 WHITTIER BLVD, COMMERCE, CA",5700 WHITTIER BLVD,COMMERCE,,6517008.595,1828678.779,917-16312-0242,242,16312,CA0190002,EAST LOS ANGELES,N
18381021,10/29/2017 18:10,GRAND THEFT AUTO,97,"GRAND THEFT VEHICLE (GTA): Other Veh (Snowmobile, Golf Cart, Etc)","2300 E AVENUE J-8, LANCASTER, CA",2300 E AVENUE J-8,LANCASTER,,6535193.073,2070056.313,917-21138-1137,1137,21138,CA0190024,LANCASTER,N
18381673,10/29/2017 20:00,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","8600 GRAHAM AVE, LOS ANGELES, CA",8600 GRAHAM AVE,LOS ANGELES,,6488002.263,1807437.969,917-16907-2175,2175,16907,CA01900V3,CENTURY,N
18381097,10/29/2017 20:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"9200 WHITTIER BLVD, PICO RIVERA, CA 90660",9200 WHITTIER BLVD,PICO RIVERA,90660,6537548.651,1822148.326,917-08334-1514,1514,8334,CA0190015,PICO RIVERA,N
18382148,10/30/2017 0:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"23500 S FIGUEROA ST, CARSON, CA 90745",23500 S FIGUEROA ST,CARSON,90745,6475123.26,1753595.062,917-12035-1623,1623,12035,CA0190016,CARSON,N
18381245,10/30/2017 0:30,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","14200 NELSON AVE, LA PUENTE, CA 91746",14200 NELSON AVE,LA PUENTE,91746,6568223.356,1837631.699,917-13383-1430,1430,13383,CA0190014,INDUSTRY,N
18379148,10/30/2017 0:48,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"900 S ESSEY AVE, COMPTON, CA 90220",900 S ESSEY AVE,COMPTON,90220,6499704.92,1781925.942,917-16740-2112,2112,16740,CA01900V3,CENTURY,N
18381378,10/30/2017 1:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"10300 DOTY AVE, INGLEWOOD, CA 90303",10300 DOTY AVE,INGLEWOOD,90303,6458785.462,1801687.091,917-10058-0381,381,10058,CA0190003,SOUTH LOS ANGELES,N
18381653,10/30/2017 2:15,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"8500 ROSEMEAD BLVD, PICO RIVERA, CA 90660",8500 ROSEMEAD BLVD,PICO RIVERA,90660,6528531.488,1808512.052,917-08352-1518,1518,8352,CA0190015,PICO RIVERA,N
18381302,10/30/2017 3:15,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","900 OTTERBEIN AVE, ROWLAND HEIGHTS, CA 91748",900 OTTERBEIN AVE,ROWLAND HEIGHTS,91748,6596857.326,1821754.277,917-06682-2934,2934,6682,CA0190020,WALNUT,N
18381412,10/30/2017 3:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"41000 178TH ST E, LANCASTER, CA",41000 178TH ST E,LANCASTER,,6618062.19,2050789.825,917-21163-1197,1197,21163,CA0190024,LANCASTER,N
18381442,10/30/2017 3:52,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","19000 S LAUREL PARK, RANCHO DOMINGUEZ, CA",19000 S LAUREL PARK,RANCHO DOMINGUEZ,,6493273.364,1770455.184,917-12005-1692,1692,12005,CA0190016,CARSON,N
18381402,10/30/2017 4:00,GRAND THEFT AUTO,94,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van, Attempt","13700 SUNKIST DR, LA PUENTE, CA 91746",13700 SUNKIST DR,LA PUENTE,91746,6569095.51,1842459.329,917-13390-1430,1430,13390,CA0190014,INDUSTRY,N
18382702,10/30/2017 5:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"6900 WATCHER ST, COMMERCE, CA",6900 WATCHER ST,COMMERCE,,6521224.063,1813397.823,917-16390-0247,247,16390,CA0190002,EAST LOS ANGELES,N
18381337,10/30/2017 6:45,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","1800 POTRERO AVE, SOUTH EL MONTE, CA 91733",1800 POTRERO AVE,SOUTH EL MONTE,91733,6544579.051,1840536.864,917-12464-0561,561,12464,CA0190005,TEMPLE,N
18381483,10/30/2017 9:18,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"187TH ST W & AVENUE P-8, LAKE LOS ANGELES, CA",187TH ST W & AVENUE P-8,LAKE LOS ANGELES,,,,017-21167-1197,1197,21167,CA0190024,LANCASTER,N
